	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
68	4009	295	突然	d	ADV	ad	ADV	RB	7	1	2	82	445.57142857142856	350.8364931103365	2	217.00000000000003	突然	155.64285714285714	137.35714285714286	112.87452397802308	131.3879789798449
69	4010	295	醒	v	VERB	v	VERB		8	8	1	22	231.2142857142857	253.1874456861185	1	33.0	醒	132.14285714285714	87.64285714285714	157.27903190683438	112.809325312897
70	4011	295	来。	vd	VERB	v	VERB		9	1	2	144	604.1428571428571	426.1352664426197	1	2934.0	来	222.78571428571428	114.07142857142856	117.72254218617395	100.60209049639523
71	4012	296	它	r	PRON	r	PRON	PRP	6	13	2	3	308.7142857142857	246.2499974101316	1	2202.0	它	178.5	92.21428571428572	125.06498310878229	119.4853120509729
72	4013	296	向	p	ADP	p	ADP		5	2	2	95	251.8571428571429	246.72131679947177	1	1215.0	向	138.21428571428572	64.71428571428571	143.8288559223022	103.36926081593433
73	4014	296	着	u	AUX	uz	AUX	AS	4	1	2	49	292.07142857142856	355.41232880893114	1	4303.0	着	160.85714285714286	75.78571428571429	142.384217194612	104.0715266202107
74	4015	296	太阳，	n	NOUN	ns	NOUN	NN	3	3	1	602	285.0	165.96256032181302	2	169.0	太阳	160.21428571428572	103.85714285714286	127.72748813192013	97.20733154511778
75	4016	296	探	v	VERB	v	VERB	VV	0	0	0	103	26.785714285714285	68.99914965462419	1	15.0	探	26.785714285714285	0.0	68.99914965462419	0.0
76	4017	296	出	vd	VERB	v	VERB	VV	1	1	1	475	117.71428571428572	140.8608373899718	1	804.0	出	117.71428571428572	0.0	140.8608373899718	0.0
77	4018	296	头	n	NOUN	n	NOUN	NN	2	1	2	181	177.0	226.42595762348955	1	443.0	头	150.85714285714286	26.142857142857142	157.00812405862368	94.25941191570142
78	4019	296	来，	vd	VERB	v	VERB		3	3	1	144	94.35714285714286	131.88339391991977	1	2934.0	来	73.64285714285714	20.714285714285715	91.64419328721984	53.75928965760054
79	4020	296	怯生生地	a	ADJ	-	ADV		4	1	2	1770	135.64285714285714	192.20965381688865	4	0.0	怯生生地	71.89285714285714	71.5	87.34295673857585	166.89292974838688
80	4021	296	吐	v	VERB	v	VERB	VV	5	5	1	59	117.07142857142856	148.57487976760802	1	32.0	吐	103.71428571428572	13.357142857142858	142.50785871634716	48.15986346512615
81	4022	296	出	vd	VERB	v	VERB	VV	6	1	2	475	84.42857142857143	125.96355157953673	1	804.0	出	70.5	13.928571428571429	101.04860923620586	50.22017847967699
82	4023	296	一	m	NUM	m	NUM	CD	7	5	3	1473	14.142857142857142	50.99279661013355	1	8489.0	一	14.142857142857142	0.0	50.99279661013355	0.0
83	4024	296	枚	q	DET	m	DET		8	1	4	5	129.35714285714286	176.4639206923683	1	33.0	枚	94.21428571428572	35.142857142857146	111.96248004923572	89.01914492548951
84	4025	296	动人的	a	ADJ	n	ADJ	JJ	9	3	3	969	126.92857142857144	148.6551446833117	3	0.0	动人的	93.21428571428572	33.714285714285715	99.59789051941998	77.8418071397081
85	4026	296	嫩	a	ADJ	a	ADJ		11	1	3	21	156.35714285714286	233.7326333175388	1	14.0	嫩	109.42857142857144	27.571428571428573	152.8321741957097	61.40697294713859
86	4027	296	芽。	n	NOUN	n	NOUN		12	7	2	13	85.42857142857143	134.60933648669305	1	37.00000000000001	芽	62.85714285714285	22.571428571428573	88.7620069486434	81.38244307475861
87	4028	297	如果	c	CCONJ	c	CCONJ		1	1	1	364	123.42857142857144	165.01069847814384	2	772.0	如果	99.64285714285714	23.785714285714285	147.02653168869952	85.76061248067916
88	4029	297	是	vl	VERB	v	VERB		0	0	0	29	170.0	160.37188923605925	1	12403.0	是	151.92857142857142	18.071428571428573	141.2553231794491	65.15746233517066
89	4030	297	萝卜	n	NOUN	n	NOUN	NN	1	5	2	51	240.42857142857144	204.63930438202527	2	9.0	萝卜	142.42857142857142	83.0	104.63727435132029	116.39894452147874
90	4031	297	或者	c	CCONJ	c	CCONJ	CC	2	1	4	20	203.07142857142856	188.68661254869687	2	233.00000000000003	或者	117.28571428571428	85.78571428571429	86.04187400116673	128.54192121718145
91	4032	297	玫瑰	n	NOUN	n	NOUN	NN	3	2	3	26	284.5	190.58996750691185	2	5.999999999999999	玫瑰	186.8571428571429	97.64285714285714	114.25588896536276	109.46206592948546
92	4033	297	的	u	PART	uj	PART		4	2	2	13	74.28571428571429	135.08221230655298	1	77946.0	的	74.28571428571429	0.0	135.08221230655298	0.0
93	4034	297	嫩芽，	a	ADJ	a	ADJ		5	1	2	21	54.92857142857143	92.18108287938652	2	0.0	嫩芽	54.92857142857143	0.0	92.18108287938652	0.0
94	4035	297	我们	r	PRON	r	PRON		7	1	2	80	158.5	189.8524803254208	2	2807.0	我们	115.92857142857144	42.57142857142857	119.52493122220764	109.11508622008382
95	4036	297	可以	vu	AUX	c	AUX		8	8	1	656	239.0	164.71620615904365	2	1751.0	可以	184.07142857142856	54.92857142857143	94.64177896959995	90.34968913355824
96	4037	297	让	p	ADP	v	ADP		9	1	4	30	89.21428571428571	169.74694551067503	1	616.9999999999999	让	65.21428571428571	9.857142857142858	98.8347672860608	35.54043400100219
97	4038	297	它	r	PRON	r	PRON	PRP	10	1	3	3	97.64285714285714	148.49704525336384	1	2202.0	它	68.85714285714286	28.785714285714285	97.68378805605153	76.49853273236083
98	4039	297	爱	v	VERB	v	VERB	VV	11	5	2	306	245.2142857142857	218.3196145142086	1	198.00000000000003	爱	224.92857142857144	20.285714285714285	192.343615247636	73.1411830165552
99	4040	297	怎么	r	PRON	r	PRON		12	1	4	13	170.21428571428572	178.24428605204736	2	449.0	怎么	109.92857142857144	39.57142857142857	104.4635714261294	82.01542911089899
100	4041	297	长	a	ADJ	a	ADJ		13	2	3	805	130.21428571428572	139.76979980945637	1	597.0	长	113.35714285714286	16.857142857142858	124.42645971637631	41.29312835060565
101	4042	297	就	d	ADV	d	ADV	RB	14	2	2	84	149.14285714285714	159.71038840120983	1	4703.0	就	126.57142857142856	22.571428571428573	126.03781421559523	81.38244307475861
102	4043	297	怎么	r	PRON	r	PRON		15	1	2	13	170.28571428571428	258.7926441247147	2	449.0	怎么	115.78571428571428	32.857142857142854	170.59901966366655	80.51517793280358
103	4044	297	长。​	a	ADJ	a	ADJ		16	16	1	805	0.0	0.0	1	597.0	长	0.0	0.0	0.0	0.0
104	4045	298	但是，	c	CCONJ	c	CCONJ		4	4	1	37	153.92857142857142	134.72271220426595	2	803.0	但是	107.0	46.92857142857143	89.9015334367869	90.91398154748434
105	4046	298	如果	c	CCONJ	c	CCONJ		1	1	1	364	96.92857142857144	142.03896059367167	2	772.0	如果	82.0	14.928571428571429	122.05034090196436	38.822792064372045
106	4047	298	是	vl	VERB	v	VERB		0	0	0	29	123.0	173.08544545562296	1	12403.0	是	97.71428571428572	25.285714285714285	114.39307457273836	91.16893939387516
107	4048	298	不	d	ADV	d	ADV	RB	1	1	3	1105	80.28571428571429	101.1953052069036	1	4915.0	不	63.85714285714285	16.428571428571427	76.41975917154369	59.23405666833697
108	4049	298	好	a	ADJ	a	ADJ		2	2	2	253	88.35714285714286	137.09308992842216	1	1325.0	好	60.35714285714285	22.785714285714285	86.2998155459518	56.63943423273297
109	4050	298	的	u	PART	uj	PART		3	1	3	13	80.85714285714286	109.86150836579736	1	77946.0	的	64.0	16.857142857142858	83.62501334614457	60.77929292925011
110	4051	298	植物，	n	NOUN	n	NOUN	NN	4	4	1	228	87.64285714285714	122.42817552861476	2	212.0	植物	75.07142857142857	12.571428571428571	117.8409729167202	31.024677472052765
111	4052	298	我们	r	PRON	r	PRON		5	2	3	80	29.0	71.93449401067215	2	2807.0	我们	29.0	0.0	71.93449401067215	0.0
112	4053	298	一旦	m	NUM	m	NUM	CD	6	1	3	1473	127.85714285714286	148.5923748970687	2	69.0	一旦	95.78571428571428	32.07142857142857	88.26678599679543	80.58399724663018
113	4054	298	发现	v	VERB	v	VERB	VV	8	6	2	725	176.78571428571428	291.1740222349683	2	504.0	发现	95.57142857142856	57.35714285714285	103.23116520405917	157.52805062811473
114	4055	298	辨认	v	VERB	v	VERB	VV	9	1	3	102	260.6428571428572	203.3623111391016	2	13.0	辨认	188.42857142857144	29.285714285714285	77.07391098875183	71.87829850461382
115	4056	298	出来，	vd	VERB	v	VERB	VV	10	1	4	619	32.5	53.415821626181135	2	688.0	出来	32.5	0.0	53.415821626181135	0.0
