	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
388	5565	301	，不過	CCONJ	CCONJ	c	CCONJ		4	3	2	630	148.26666666666668	210.26284080222595	2	2318.74431	不過	88.2	60.06666666666667	120.60801521181472	101.65724546511947
389	5566	301	其實	ADV	ADV	-	ADV	RB	5	2	2	103	141.4	177.35155294875017	2	1561.2906	其實	93.33333333333331	48.06666666666667	104.98677165349082	88.65323206491433
390	5567	301	都	ADV	ADV	d	ADV	RB	6	1	2	35	48.13333333333333	98.02099548339405	1	14767.65553	都	48.13333333333333	0.0	98.02099548339405	0.0
391	5568	301	係	VERB	VERB	zg	VERB		7	7	1	6	60.2	88.92333776911435	1	22827.14525	係	60.2	0.0	88.92333776911435	0.0
392	5569	301	手板眼見功夫	NOUN	NOUN	-	NOUN		8	1	2	331	301.26666666666665	163.05560060571025	6	0.0	手板眼見功夫	180.53333333333333	92.53333333333332	69.76423789370088	105.99299767227812
393	5570	302	。之後	ADV	ADV	-	ADV		1	1	1	136	47.06666666666667	113.9002292456965	2	2681.11282	之後	30.133333333333333	16.933333333333334	61.22076626621251	63.35873174937208
394	5571	302	有	VERB	VERB	v	VERB	VV	0	0	0	357	125.53333333333332	134.1262423572989	1	7919.92609	有	112.46666666666668	13.066666666666666	115.03730795799342	48.89098985384618
395	5572	302	一	NUM	NUM	m	NUM	CD	1	1	2	871	92.06666666666666	124.18344853034516	1	4153.77843	一	77.93333333333334	14.133333333333333	103.17200309300108	52.88209106640504
396	5573	302	日	NOUN	NOUN	m	NOUN	NNB	2	2	1	64	21.066666666666663	53.85965300874322	1	679.59625	日	21.066666666666663	0.0	53.85965300874322	0.0
397	5574	302	佢	PRON	PRON	x	PRON		3	1	3	1	101.46666666666668	121.19563615172876	1	21111.38214	佢	101.46666666666668	0.0	121.19563615172876	0.0
