	WORD	SENTENCE	IA_LABEL	TOTAL_DURATION	STD_TOTAL_DURATION	n_in_sent	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
4305	4435	237	我	118.8	132.91310444547344	2	PRON	PRON	r	PRON	PRP	2	2	1	704	1	49930.23889	我	76.93333333333334	41.86666666666667	82.88664280543372	94.09560150305762
4306	4436	237	就	158.66666666666666	143.5900027470189	3	ADV	ADV	d	ADV	RB	1	1	1	95	1	11876.16191	就	105.0	44.93333333333333	110.95584707441064	79.4149160352694
4307	4437	237	知	101.86666666666666	116.12858773311976	4	VERB	VERB	v	VERB	VV	0	0	0	146	1	2394.53109	知	101.86666666666666	0.0	116.12858773311976	0.0
4308	4438	237	多	31.73333333333333	81.06578946893828	5	ADJ	ADJ	m	ADJ		1	1	1	121	1	2062.39447	多	31.73333333333333	0.0	81.06578946893828	0.0
4309	4439	237	咗	64.93333333333334	95.12550773700092	6	PART	PART	x	PART		2	1	2	1	1	5130.30979	咗	64.93333333333334	0.0	95.12550773700092	0.0
4310	4440	237	關於	155.8	216.9310796850773	7	ADP	ADP	nr	ADP	IN	3	5	3	65	2	59.22137	關於	84.73333333333333	40.6	91.36043393553298	87.97257148301017
4311	4441	237	呢	136.93333333333334	114.53178113034342	8	PART	PRON	y	PRON		4	1	5	14	1	5998.7518	呢	136.93333333333334	0.0	114.53178113034342	0.0
4312	4442	237	朵	64.53333333333333	101.53873918635956	9	VERB	DET	m	DET		5	2	4	1	1	14.49474	朵	52.73333333333333	11.8	87.57889141923538	44.15155716393252
4313	4443	237	花	144.73333333333332	152.70121879743533	10	NOUN	NOUN	v	NOUN	NN	6	1	5	64	1	78.68573	花	107.73333333333332	37.0	104.16299193518246	94.8648160981369
4314	4444	237	嘅	20.4	76.32981069018842	11	PART	PART	x	PART		7	4	4	1	1	15735.49004	嘅	13.933333333333334	6.466666666666667	52.13375958905024	24.19605110113816
4315	4445	237	事。	14.8	55.376529324254335	12	NOUN	NOUN	n	NOUN	NN	8	7	2	60	1	1349.66739	事	14.8	0.0	55.376529324254335	0.0
4316	4446	238	喺	31.0	71.83128380680199	0	ADP	ADP	x	ADP		8	3	3	1	1	2703.06199	喺	23.73333333333333	7.266666666666667	58.55193326346184	27.1893770105573
4317	4447	238	小王子	206.2	186.3624425682385	1	NOUN	NOUN	nr	NOUN		7	2	3	395	3	0.0	小王子	148.46666666666667	48.266666666666666	100.08587423918632	116.26433483900192
4318	4448	238	嘅	137.26666666666668	179.9316413406924	2	PART	PART	x	PART		6	1	3	1	1	15735.49004	嘅	109.06666666666666	11.6	139.633074719264	43.40322568657773
4319	4449	238	行星	197.66666666666663	171.63941531270984	3	NOUN	NOUN	n	NOUN	NN	5	2	2	185	2	3.72722	行星	167.66666666666666	30.0	126.04690484983053	76.7367795345448
4320	4450	238	上	69.53333333333333	93.55844281636062	4	ADV	NOUN	f	NOUN		4	1	2	146	1	2231.77587	上	69.53333333333333	0.0	93.55844281636062	0.0
4321	4451	238	邊，	32.666666666666664	83.51500197901905	5	PRON	PRON	x	PRON		3	3	1	93	1	432.77153	邊	32.666666666666664	0.0	83.51500197901905	0.0
4322	4452	238	有	47.53333333333333	136.91694157002223	6	VERB	VERB	v	VERB	VV	0	0	0	357	1	7919.92609	有	23.73333333333333	7.533333333333333	60.52599074410559	28.187152313697023
4323	4453	238	一	32.06666666666667	72.15951465715077	7	NUM	NUM	m	NUM	CD	1	1	4	871	1	4153.77843	一	32.06666666666667	0.0	72.15951465715077	0.0
4324	4454	238	種	43.13333333333333	97.06002724545718	8	NOUN	NOUN	x	NOUN	NNB	2	4	3	17	1	144.11913	種	43.13333333333333	0.0	97.06002724545718	0.0
4325	4455	238	好	140.66666666666666	154.96393845737862	9	ADJ	ADJ	a	ADJ	JJ	3	3	3	312	1	10788.64225	好	109.46666666666668	31.2	116.60695614851724	84.48999940821399
4326	4456	238	簡單	249.86666666666667	152.8327480904825	10	ADJ	ADJ	a	ADJ	JJ	4	2	3	76	2	250.1378	簡單	190.9333333333333	44.53333333333333	95.53112349153837	79.28923143922019
4327	4457	238	嘅	102.06666666666666	127.2852265146623	11	PART	PART	x	PART		5	1	3	1	1	15735.49004	嘅	87.46666666666667	14.6	117.28135212196165	43.66203537781231
4328	4458	238	花，	120.93333333333334	157.68553798268528	12	NOUN	NOUN	v	NOUN	NN	6	3	2	64	1	78.68573	花	118.8	2.1333333333333333	155.99709399002705	7.982202425117743
4329	4459	238	只有	998.9333333333332	717.6161895857391	13	VERB	VERB	c	VERB		7	7	1	393	2	338.76279	只有	186.3333333333333	193.13333333333333	91.51223354770056	81.09325221962402
4330	4460	238	一	336.93333333333334	436.0133739029369	14	NUM	NUM	m	NUM	CD	8	1	4	871	1	4153.77843	一	138.73333333333332	47.66666666666666	138.18512542560032	83.34799870956044
4331	4461	238	層	395.4666666666666	274.601011570525	15	NOUN	DET	x	DET	NNB	9	1	3	8	1	83.24122	層	215.06666666666663	84.13333333333334	102.73815692764246	121.26107738631092
4332	4462	238	花瓣，	744.7333333333333	406.4648351607088	16	NOUN	NOUN	n	NOUN	NN	10	3	2	65	2	4.55549	花瓣	225.9333333333333	169.86666666666667	105.08946453168154	90.32450141326856
4333	4463	238	佢哋	715.6666666666666	561.7026101258764	17	PRON	PRON	-	PRON		11	2	4	2	2	0.0	佢哋	200.7333333333333	180.7333333333333	98.60998371812504	154.75764565567962
4334	4464	238	一	231.3333333333333	191.0827627553627	18	NUM	NUM	m	NUM	CD	12	1	4	871	1	4153.77843	一	166.66666666666666	47.93333333333333	114.92993034405303	82.763491682961
4335	4465	238	啲	237.0	207.614386142515	19	NOUN	DET	zg	DET		13	3	3	1	1	4209.68671	啲	130.73333333333332	106.26666666666668	115.46512701052018	120.69822791666093
4336	4466	238	都	168.93333333333334	250.81479665725905	20	ADV	ADV	d	ADV	RB	14	2	3	35	1	14767.65553	都	118.13333333333334	50.8	111.35460874561451	178.4011210727108
4337	4467	238	唔	255.0	176.00151514499336	21	ADV	ADV	y	ADV		15	1	3	45	1	13258.13186	唔	185.6	69.4	95.56275425080632	121.04203126737973
4338	4468	238	掗埞，	357.8	352.1814305155796	22	VERB	VERB	-	VERB		16	6	2	0	2	0.0	掗埞	169.26666666666668	99.06666666666666	126.13350951361905	150.7321981381402
4339	4469	238	亦	0.0	0.0	23	V	V	d	V		17	3	2	3	1	1207.2048	亦	0.0	0.0	0.0	0.0
4340	4470	238	唔	32.53333333333333	71.38801642354892	24	ADV	ADV	y	ADV		18	2	2	45	1	13258.13186	唔	32.53333333333333	0.0	71.38801642354892	0.0
4341	4471	238	會	151.06666666666666	162.81460485950134	25	AUX	AUX	zg	AUX	MD	19	1	2	177	1	4200.1616	會	112.4	35.86666666666667	109.09799875952504	76.0077773798328
4342	4472	238	麻煩	172.33333333333334	123.77650109056331	26	VERB	VERB	an	VERB	VV	20	20	1	38	2	130.03853	麻煩	142.8	29.53333333333333	105.46038750798014	45.16763836593137
4343	4473	238	到	80.4	105.11314538787876	27	PART	PART	v	PART		21	1	2	67	1	9168.95856	到	80.4	0.0	105.11314538787876	0.0
4344	4474	238	任何	49.66666666666666	112.55793569930503	28	PRON	PRON	r	PRON		22	1	3	63	2	311.84398	任何	36.6	13.066666666666666	87.04466286529767	48.890989853846165
4345	4475	238	人。	0.0	0.0	29	NOUN	NOUN	n	NOUN	NN	23	3	2	274	1	4216.72701	人	0.0	0.0	0.0	0.0
4346	4476	239	朝早	79.13333333333334	123.25413673472475	0	ADV	ADV	-	ADV		19	1	3	65	2	57.97896	朝早	63.2	15.933333333333334	96.27751554750466	43.88844444219407
4347	4477	239	嘅	172.26666666666668	185.1779204500964	1	PART	PART	x	PART		18	1	2	1	1	15735.49004	嘅	131.66666666666666	40.6	127.96179985535616	103.5179855548461
4348	4478	239	時候，	111.93333333333334	134.19958602353768	2	NOUN	NOUN	n	NOUN	NN	17	17	1	75	2	1357.12182	時候	98.8	13.133333333333333	108.35140362111912	43.60560616353004
4349	4479	239	佢哋	47.4	86.30318649968841	3	PRON	PRON	-	PRON		14	14	1	2	2	0.0	佢哋	41.6	5.8	72.25676438922517	21.701612843288864
4350	4480	239	會	58.6	85.36650396964843	4	AUX	AUX	zg	AUX	MD	13	4	2	177	1	4200.1616	會	49.4	9.2	80.37064140592634	34.42324795832026
4351	4481	239	喺	130.8	117.05280859509524	5	ADP	ADP	x	ADP		12	1	3	1	1	2703.06199	喺	130.8	0.0	117.05280859509524	0.0
4352	4482	239	草叢	213.7333333333333	185.260705193759	6	NOUN	NOUN	n	NOUN	NN	11	2	2	28	2	18.63609	草叢	173.06666666666666	40.66666666666666	147.04895632256475	90.53151691844975
4353	4483	239	中	74.46666666666667	143.8118523936358	7	ADV	ADV	f	ADV		10	1	2	179	1	925.17856	中	58.4	16.066666666666666	103.37427146055248	60.11596201416799
4354	4484	239	出現，	21.866666666666667	59.89976813162319	8	VERB	VERB	v	VERB	VV	9	9	1	252	2	467.14477	出現	21.866666666666667	0.0	59.89976813162319	0.0
4355	4485	239	然後	210.4	173.96045527647942	9	CCONJ	CCONJ	-	CCONJ		6	6	1	45	2	1566.67436	然後	122.73333333333332	47.93333333333333	85.03996446116118	82.17417815564421
4356	4486	239	到	2.333333333333333	8.730533902472526	10	VERB	VERB	v	VERB	VV	5	5	1	67	1	9168.95856	到	2.333333333333333	0.0	8.730533902472526	0.0
4357	4487	239	咗	64.4	107.41371731146197	11	PART	PART	x	PART		4	1	3	1	1	5130.30979	咗	64.4	0.0	107.41371731146197	0.0
4358	4488	239	黃昏	132.4	135.45075365854066	12	NOUN	NOUN	t	NOUN	NN	3	2	2	18	2	12.00993	黃昏	108.0	21.73333333333333	115.6679154591569	73.20060716202352
4359	4489	239	就	63.333333333333336	98.3447451005334	13	ADV	ADV	d	ADV	RB	2	2	1	95	1	11876.16191	就	63.333333333333336	0.0	98.3447451005334	0.0
4360	4490	239	慢慢	165.53333333333333	180.3839854926768	14	ADJ	ADJ	d	ADJ		1	1	1	38	2	641.08166	慢慢	129.8	4.333333333333333	98.21011488979468	16.21384867602041
4361	4491	239	凋謝。	172.8	75.73656096408567	15	VERB	VERB	v	VERB		0	0	0	11	2	0.41414	凋謝	172.8	0.0	75.73656096408567	0.0
4362	4492	240	但	47.13333333333333	123.62355043527192	0	CCONJ	CCONJ	c	CCONJ		19	19	1	59	1	2497.23668	但	31.266666666666666	15.866666666666667	81.00902556025608	59.3676305368132
4363	4493	240	有	116.2	140.11243104497666	1	VERB	VERB	v	VERB	VV	18	18	1	357	1	7919.92609	有	112.8	3.4	141.36864338789326	12.7216351150314
4364	4494	240	一	126.86666666666666	171.4980531149617	2	NUM	NUM	m	NUM	CD	17	1	3	871	1	4153.77843	一	126.86666666666666	0.0	171.4980531149617	0.0
4365	4495	240	日，	7.466666666666667	27.937708487912094	3	NOUN	NOUN	m	NOUN	NNB	16	2	2	64	1	679.59625	日	7.466666666666667	0.0	27.937708487912094	0.0
4366	4497	240	唔	12.666666666666666	47.39432689913659	4	ADV	ADV	y	ADV		14	1	2	45	1	13258.13186	唔	12.666666666666666	0.0	47.39432689913659	0.0
4367	4498	240	知	65.4	105.59469683653626	5	VERB	VERB	v	VERB	VV	13	13	1	146	1	2394.53109	知	65.4	0.0	105.59469683653626	0.0
4368	4499	240	邊度	248.26666666666668	157.77767762125146	6	PRON	PRON	n	PRON		12	1	3	144	2	164.8259	邊度	186.86666666666667	61.4	111.88557647088486	99.10856000702798
4369	4500	240	飄	112.33333333333331	136.6390215942072	7	VERB	VERB	zg	VERB	VV	11	2	2	19	1	20.29264	飄	101.93333333333334	10.4	113.35340998644708	38.91323682244899
4370	4501	240	嚟	139.46666666666667	152.35391545856493	8	VERB	VERB	zg	VERB		10	1	3	2	1	3001.65364	嚟	129.86666666666667	9.6	131.57095255243672	35.91991091302984
4371	4502	240	咗	53.06666666666667	146.90516971464578	9	PART	PART	x	PART		9	2	3	1	1	5130.30979	咗	25.066666666666663	13.933333333333334	52.08514396852737	52.13375958905024
4372	4503	240	一	136.86666666666667	137.38309777973254	10	NUM	NUM	m	NUM	CD	8	1	5	871	1	4153.77843	一	113.26666666666668	23.6	107.0273900561077	60.91283389675228
4373	4504	240	粒	110.53333333333332	155.99908831642432	11	NOUN	DET	q	DET	NNB	7	1	4	14	1	51.76693	粒	79.86666666666666	18.266666666666666	106.39916457483216	46.572476373449966
4374	4505	240	種子，	130.2	152.07243887919554	12	NOUN	NOUN	n	NOUN	NN	6	5	3	46	2	5.38376	種子	106.93333333333334	17.6	118.06295872212512	45.20442456220408
4375	4506	240	喺	10.733333333333333	40.16045595137364	13	ADP	ADP	x	ADP		3	3	1	1	1	2703.06199	喺	10.733333333333333	0.0	40.16045595137364	0.0
4376	4507	240	呢	91.93333333333334	128.35184282103452	14	PART	PRON	y	PRON		2	2	1	14	1	5998.7518	呢	91.93333333333334	0.0	128.35184282103452	0.0
4377	4508	240	度	115.46666666666668	121.14336777370669	15	ADV	ADV	zg	ADV		1	1	1	51	1	1744.33846	度	115.46666666666668	0.0	121.14336777370669	0.0
4378	4509	240	發芽。	135.2	117.24231318086488	16	VERB	VERB	v	VERB	VV	0	0	0	127	2	0.0	發芽	135.2	0.0	117.24231318086488	0.0
4379	4510	241	小王子	156.8	141.38939139836484	0	NOUN	NOUN	nr	NOUN		19	19	1	395	3	0.0	小王子	114.73333333333332	42.06666666666667	97.50724189629312	89.26997753382089
4380	4511	241	好	130.66666666666666	113.13394224939256	1	ADV	ADV	a	ADV		18	1	3	312	1	10788.64225	好	130.66666666666666	0.0	113.13394224939256	0.0
4381	4512	241	細心	165.93333333333334	118.84918547844109	2	ADJ	ADJ	n	ADJ	JJ	17	2	2	219	2	44.31249	細心	144.33333333333334	21.6	98.26947078767084	55.08030501004873
4382	4513	241	噉	8.6	32.17825352625589	3	PRON	PRON	zg	PRON		16	1	2	3	1	0.41414	噉	8.6	0.0	32.17825352625589	0.0
4383	4514	241	觀察	81.13333333333334	116.27545838319548	4	NOUN	NOUN	v	NOUN		15	15	1	25	2	49.69625	觀察	81.13333333333334	0.0	116.27545838319548	0.0
4384	4515	241	呢	148.13333333333333	122.1746654953018	5	PART	PRON	y	PRON		14	3	5	14	1	5998.7518	呢	148.13333333333333	0.0	122.1746654953018	0.0
4385	4516	241	一	64.46666666666667	97.798341272005	6	NUM	NUM	m	NUM	CD	13	1	6	871	1	4153.77843	一	64.46666666666667	0.0	97.798341272005	0.0
4386	4517	241	棵	23.933333333333334	64.41166216006401	7	NOUN	DET	q	DET	NNB	12	1	5	1	1	31.88843	棵	23.933333333333334	0.0	64.41166216006401	0.0
4387	4518	241	與別不同	529.0666666666667	222.9847428761788	8	PROPN	PROPN	-	PROPN		11	1	4	889	4	0.0	與別不同	186.53333333333333	183.0	56.9360655082133	140.96193339574577
4388	4519	241	嘅	217.4	170.8292714964271	9	PART	PART	x	PART		10	1	3	1	1	15735.49004	嘅	142.46666666666667	74.93333333333334	113.2053394893054	125.38871117006062
4389	4520	241	幼苗，	296.4	191.7351645716908	10	NOUN	NOUN	n	NOUN	NN	9	3	2	15	2	0.0	幼苗	154.4	100.6	93.11555544948794	111.18381177131856
4390	4521	241	因為，	502.8	262.6024117685644	11	CCONJ	CCONJ	c	CCONJ		6	6	1	48	2	2274.43182	因為	250.9333333333333	185.86666666666667	110.39895329616532	186.8514085814953
4391	4522	241	佢	304.26666666666665	201.99454338064567	12	PRON	PRON	x	PRON		3	3	1	1	1	21111.38214	佢	184.8	98.33333333333331	73.53656686755689	135.96257655039574
4392	4523	241	隨時	215.0	182.86060264584057	13	ADV	ADV	d	ADV	RB	2	2	1	111	2	71.2313	隨時	164.6	34.4	117.65304925925209	65.69809738493193
4393	4524	241	可能	111.33333333333331	128.06231122213734	14	AUX	AUX	v	AUX	MD	1	1	1	86	2	1123.1353	可能	102.33333333333331	9.0	109.36158171659532	33.67491648096547
4394	4525	241	係	72.2	93.68116139331322	15	VERB	VERB	zg	VERB		0	0	0	6	1	22827.14525	係	72.2	0.0	93.68116139331322	0.0
4395	4526	241	一	75.2	95.99111069955038	16	NUM	NUM	m	NUM	CD	1	1	3	871	1	4153.77843	一	75.2	0.0	95.99111069955038	0.0
4396	4527	241	個	82.93333333333334	117.07061496758652	17	NOUN	DET	zg	DET	NNB	2	4	2	175	1	6956.23292	個	82.93333333333334	0.0	117.07061496758652	0.0
4397	4528	241	猢猻樹	163.46666666666667	288.4748092218028	18	NOUN	NOUN	-	NOUN		3	3	2	28	3	0.0	猢猻樹	109.06666666666666	13.133333333333333	137.66309922738515	33.48405922558109
4398	4529	241	嘅	139.26666666666668	128.23180399399968	19	PART	PART	x	PART		4	2	2	1	1	15735.49004	嘅	120.4	18.866666666666667	121.6321229500387	50.32278035067441
4399	4530	241	新	135.53333333333333	123.79922814334866	20	ADJ	ADJ	a	ADJ		5	1	2	69	1	217.83524	新	120.0	7.066666666666666	117.7896430082034	26.44104553320252
4400	4531	241	品種。	64.0	82.44513327055758	21	NOUN	NOUN	n	NOUN	NN	6	6	1	30	2	3.72722	品種	61.8	2.2	81.92044921751834	8.231646250902672
4401	4532	242	但係	107.33333333333331	147.04950035806158	0	CCONJ	CCONJ	-	CCONJ		0	0	0	65	2	1965.48678	但係	73.33333333333333	12.266666666666667	87.8496189835537	31.378265655634248
4402	4533	242	呢	197.9333333333333	219.1579237799892	1	PART	PRON	y	PRON		1	1	1	14	1	5998.7518	呢	172.93333333333334	25.0	196.9620832094904	54.97029500860745
4403	4534	242	棵	112.0	119.86381160856403	2	ADV	DET	q	DET		2	3	4	1	1	31.88843	棵	112.0	0.0	119.86381160856403	0.0
4404	4535	242	幼苗	273.93333333333334	295.9471724630747	3	PROPN	PROPN	n	PROPN		3	2	4	15	2	0.0	幼苗	188.4	40.06666666666667	123.13288215040964	67.71161068991213
4405	4536	242	好	74.46666666666667	120.05768983654852	4	ADV	ADV	a	ADV		4	1	4	312	1	10788.64225	好	74.46666666666667	0.0	120.05768983654852	0.0
4406	4537	242	快	123.53333333333332	184.7726049920701	5	ADJ	ADJ	a	ADJ	JJ	5	2	3	45	1	1056.04536	快	87.6	20.133333333333333	97.70759097088278	51.34181748070693
4407	4538	242	就	136.66666666666666	193.2986175727999	6	ADV	ADV	d	ADV	RB	6	1	3	95	1	11876.16191	就	109.4	27.266666666666666	125.69104980069184	102.02252474603613
4408	4539	242	冇	102.0	118.07116498112484	7	VERB	VERB	zg	VERB		7	7	2	27	1	3127.55082	冇	102.0	0.0	118.07116498112484	0.0
4409	4540	242	再	133.66666666666666	180.40867187829105	8	ADV	ADV	d	ADV	RB	8	1	4	117	1	2220.18007	再	94.06666666666666	21.33333333333333	119.45234289130634	52.06363627544874
4410	4541	242	繼續	241.4	165.56642171648213	9	VERB	VERB	v	VERB	VV	9	2	3	11	2	717.69671	繼續	190.7333333333333	40.2	100.37294898969984	81.75752768603839
4411	4542	242	長大，	86.46666666666667	104.85473549418526	10	ADJ	ADJ	ns	ADJ		10	1	4	408	2	34.78738	長大	72.86666666666666	13.6	90.31416770855438	50.8865404601256
4412	4543	242	反而	166.66666666666666	96.57512907346047	11	ADV	ADV	c	ADV	RB	11	1	2	156	2	192.15884	反而	152.53333333333333	11.533333333333331	79.86143555489652	34.13867145758442
4413	4544	242	開始	15.266666666666667	57.12263610474883	12	VERB	VERB	v	VERB	VV	12	12	1	176	2	1245.30526	開始	15.266666666666667	0.0	57.12263610474883	0.0
4414	4545	242	準備	266.8	157.19974554686786	13	VERB	VERB	v	VERB	VV	13	1	2	24	2	402.53964	準備	242.66666666666663	24.133333333333333	154.2528948044592	50.26445618481867
4415	4546	242	開花。	159.6	154.0531510009884	14	PART	PART	n	VERB	VV	14	1	3	235	2	6.62617	開花	106.53333333333332	53.06666666666667	120.06935033091872	87.19974515762966
4416	4547	243	小王子	42.53333333333333	101.36986183717966	0	PROPN	PROPN	nr	PROPN		8	8	1	395	3	0.0	小王子	42.53333333333333	0.0	101.36986183717966	0.0
4417	4548	243	望	103.6	192.6491802906689	1	VERB	VERB	v	VERB		7	7	1	21	1	1350.08152	望	62.8	15.533333333333331	91.68874885538936	58.12041140788855
4418	4549	243	住	181.0	205.9142216231474	2	PART	PART	v	PART		6	1	2	61	1	4342.21005	住	126.6	54.4	133.74343597600094	116.34878598421214
4419	4550	243	巨型	329.3333333333333	238.98637804044165	3	ADJ	ADJ	b	ADJ		5	3	3	49	2	22.77745	巨型	194.8	95.73333333333332	98.47517453652976	135.18060347385477
4420	4551	243	嘅	135.06666666666666	157.78950817113565	4	PART	PART	x	PART		4	2	3	1	1	15735.49004	嘅	114.33333333333331	20.73333333333333	136.44078894849918	53.55180254254338
4421	4552	243	花苞	338.2	279.5828320909566	5	NOUN	NOUN	nr	NOUN		3	1	3	65	2	0.0	花苞	233.86666666666667	46.46666666666667	157.05449867977535	85.60129801715756
4422	4553	243	成長，	183.6	246.93097551070147	6	NOUN	NOUN	v	NOUN		2	5	2	209	2	34.78738	成長	97.6	86.0	122.88466136992038	137.53011791361678
4423	4555	243	覺得	122.2	140.4854440858554	7	VERB	VERB	v	VERB		0	0	0	92	2	1394.80815	覺得	97.2	25.0	117.78919022275912	64.21941554805161
4424	4556	243	一定	181.86666666666667	182.94074329015817	8	ADV	ADV	d	ADV	RB	1	2	2	909	2	908.19901	一定	132.73333333333332	32.86666666666667	117.91322609821547	70.62281658375163
4425	4557	243	會	59.53333333333333	89.60124007078376	9	AUX	AUX	zg	AUX	MD	2	1	2	177	1	4200.1616	會	58.13333333333333	1.4	86.81310704931344	5.238320341483518
4426	4558	243	開	74.4	86.1856910010782	10	VERB	VERB	zg	VERB	VV	3	3	1	171	1	436.49875	開	74.4	0.0	86.1856910010782	0.0
4427	4559	243	出	79.33333333333333	130.0254675908617	11	VERB	VERB	v	VERB	VV	4	1	2	223	1	993.92505	出	50.73333333333333	21.133333333333333	68.14540010562384	53.99119269741028
4428	4560	243	一	59.13333333333333	104.54974360986682	12	NUM	NUM	m	NUM	CD	5	1	4	871	1	4153.77843	一	59.13333333333333	0.0	104.54974360986682	0.0
4429	4561	243	朵	67.33333333333333	147.03589886675823	13	NOUN	DET	m	DET	NN	6	3	3	1	1	14.49474	朵	46.06666666666667	21.266666666666666	99.2064962030657	54.25675585174216
4430	4562	243	奇妙	220.7333333333333	148.58374368984275	14	ADJ	ADJ	a	ADJ		7	2	3	22	2	14.49474	奇妙	157.53333333333333	48.266666666666666	94.14943205115767	82.70789294593084
4431	4563	243	嘅	70.13333333333334	98.62445042798578	15	PART	PART	x	PART		8	1	3	1	1	15735.49004	嘅	62.8	7.333333333333333	83.08405382502708	27.438820836342234
4432	4564	243	花	71.93333333333334	120.75510571216256	16	NOUN	NOUN	v	NOUN	NN	9	6	2	64	1	78.68573	花	71.93333333333334	0.0	120.75510571216256	0.0
4433	4565	243	嚟。	15.733333333333333	51.39580614105482	17	VERB	VERB	zg	VERB		10	10	1	2	1	3001.65364	嚟	15.733333333333333	0.0	51.39580614105482	0.0
4434	4566	244	不過	97.4	182.12186396293373	0	CCONJ	CCONJ	c	CCONJ		21	21	1	630	2	2318.74431	不過	54.53333333333333	42.86666666666667	91.12692003769004	112.98546612531878
4435	4567	244	朵	170.46666666666667	290.57686686237696	1	PROPN	DET	m	DET		20	20	1	1	1	14.49474	朵	117.66666666666669	52.8	193.6301170330232	139.28924342293394
4436	4568	244	花	169.13333333333333	234.3157034619935	2	VERB	VERB	v	VERB		19	19	1	64	1	78.68573	花	111.06666666666666	58.06666666666667	117.52302847621918	179.60492445612087
4437	4569	244	匿埋	405.2	364.7339121423544	3	VERB	VERB	-	VERB		18	1	2	87	2	16.97955	匿埋	170.0	142.73333333333332	151.31115843409123	160.9374481661189
4438	4570	244	咗	137.4	117.13741218472148	4	PART	PART	x	PART		17	1	3	1	1	5130.30979	咗	131.13333333333333	6.266666666666667	111.50597393064744	23.447719623783367
4439	4571	244	喺	183.13333333333333	188.8508641465241	5	ADP	ADP	x	ADP		16	4	3	1	1	2703.06199	喺	147.06666666666666	36.06666666666667	139.47017204007778	92.03221658141725
